Location,Date_Time,Temperature_C,Humidity_pct,Precipitation_mm,Wind_Speed_kmh,Month,Year
Phoenix,16-05-2024 22:29,12.02785791,32.3168164,6.878029928,17.76370444,May,2024
Los Angeles,18-05-2024 13:02,-0.582821495,76.78635226,1.706673836,26.4504462,May,2024
San Antonio,25-01-2024 03:52,21.79095764,66.80501228,0.400150752,25.91746007,January,2024
San Jose,21-02-2024 01:09,32.00930029,42.8770521,5.739889395,28.30185927,February,2024
San Jose,08-04-2024 02:58,15.71839531,51.82816118,0.830407164,17.76005807,April,2024
Houston,26-04-2024 15:39,14.56652641,50.78674795,1.503899109,11.97895703,April,2024
Philadelphia,09-01-2024 23:54,3.96721493,74.14276986,6.154227872,9.300788696,January,2024
Los Angeles,02-05-2024 03:46,-4.017269858,38.07279492,5.483429396,8.525255649,May,2024
San Diego,29-02-2024 22:42,4.625236207,66.54382489,9.915058011,10.14325756,February,2024
Los Angeles,03-05-2024 21:57,11.51784156,41.04677701,6.291159312,21.04779009,May,2024
San Diego,18-04-2024 13:29,28.89525291,62.5841851,6.833958563,18.48886542,April,2024
Houston,26-04-2024 21:12,15.0943761,55.78871446,9.965797851,0.310530339,April,2024
San Jose,18-05-2024 09:14,24.18220817,58.86896491,7.167836828,4.302853905,May,2024
San Diego,09-01-2024 15:01,-3.099973928,77.6468864,0.603079135,17.34461857,January,2024
San Jose,20-01-2024 14:59,26.47475498,61.69924242,1.043800415,12.65615231,January,2024
Phoenix,09-01-2024 02:44,-12.16771293,34.77814894,3.950282176,17.77744679,January,2024
Phoenix,10-03-2024 20:34,39.89569945,35.93387553,8.036549367,1.056648284,March,2024
Los Angeles,23-03-2024 10:48,30.88657626,59.67012236,3.588973645,12.61300244,March,2024
Phoenix,18-04-2024 06:12,30.06459604,73.167869,1.800822634,15.24308287,April,2024
Philadelphia,05-01-2024 00:51,16.87199322,84.67171601,9.808735607,14.27369105,January,2024
Houston,29-03-2024 21:18,5.203484072,33.10497322,8.166842475,2.107101145,March,2024
San Antonio,26-03-2024 12:17,-8.65416563,84.72658329,3.079548458,6.658078667,March,2024
Houston,07-04-2024 02:39,34.44937203,72.74899247,0.004463107,23.6284843,April,2024
Phoenix,08-05-2024 09:49,3.05376417,56.5490446,8.395815583,8.949717284,May,2024
Los Angeles,30-04-2024 05:41,36.42647929,54.76011352,4.403975132,10.59340442,April,2024
Dallas,30-03-2024 18:12,15.47728189,74.58733845,3.306160075,25.2920644,March,2024
Chicago,08-02-2024 05:34,16.61676249,64.36972663,5.214902296,24.23657748,February,2024
Philadelphia,13-04-2024 10:21,-5.204531196,65.15502812,4.741360677,6.122728861,April,2024
Dallas,30-03-2024 09:15,31.38252357,70.62064765,1.154191803,13.23966503,March,2024
San Antonio,07-04-2024 23:46,-6.441714445,80.99892625,1.353076878,10.51341264,April,2024
Philadelphia,24-02-2024 02:21,30.00600759,43.49704214,6.384479135,17.48544137,February,2024
New York,04-02-2024 03:50,8.690765277,30.43640598,8.783073922,24.28856658,February,2024
Philadelphia,13-04-2024 00:03,-7.216961127,83.88819833,6.426279273,0.860942497,April,2024
Dallas,19-02-2024 20:20,33.31452902,30.27081937,1.989076224,5.646374209,February,2024
San Diego,24-04-2024 22:53,9.196693307,76.03005983,7.225522266,20.44360826,April,2024
San Antonio,17-04-2024 22:32,-2.491264906,55.19560655,2.319052037,25.81610946,April,2024
Philadelphia,19-04-2024 04:40,27.03944933,34.07136999,9.150873147,21.16560602,April,2024
Dallas,27-01-2024 03:19,0.591923246,33.13785967,3.702378575,1.208407439,January,2024
Dallas,18-04-2024 18:31,39.92888233,86.31815907,1.681445149,7.045482188,April,2024
San Diego,22-03-2024 00:09,22.15422101,74.76762327,9.592520312,2.537731538,March,2024
San Diego,07-02-2024 07:34,24.62524939,80.99316719,1.49419028,15.75988766,February,2024
Houston,31-03-2024 17:19,11.48045374,53.72000291,1.010385744,6.88058818,March,2024
Los Angeles,26-02-2024 05:53,24.57196981,36.78204309,6.978161557,5.283757413,February,2024
Los Angeles,27-03-2024 04:13,20.25539942,31.75745979,0.098338417,4.142575622,March,2024
Dallas,23-04-2024 22:31,13.6251811,39.49528987,0.943431958,3.693496529,April,2024
Chicago,03-02-2024 22:21,10.09849398,64.39284777,3.200968772,27.71238402,February,2024
Los Angeles,03-01-2024 15:10,33.20871422,47.10449519,5.757606126,2.392402882,January,2024
San Antonio,22-04-2024 12:37,14.49324328,83.83580348,2.69916402,19.45927562,April,2024
Chicago,05-02-2024 18:44,16.25452445,60.92398652,1.581098024,27.63984807,February,2024
San Jose,20-02-2024 00:42,-3.521877101,38.83937343,1.941836782,29.02717274,February,2024
Phoenix,30-01-2024 00:34,31.53683363,85.32864976,4.611312446,4.228370727,January,2024
Chicago,16-02-2024 15:25,-9.003952529,63.9625656,8.755224566,29.83420873,February,2024
San Antonio,14-05-2024 10:13,-4.698352022,43.93131519,2.239677763,4.042151581,May,2024
Phoenix,03-04-2024 03:26,34.15678047,35.32897386,8.913627916,28.6899449,April,2024
Chicago,24-04-2024 11:12,15.94347052,44.1891773,9.087551861,0.028485211,April,2024
San Jose,18-04-2024 06:12,39.93487642,74.70196514,3.973265567,22.44270421,April,2024
Dallas,10-02-2024 14:41,27.41917796,47.88608442,0.33631475,14.17943771,February,2024
New York,07-01-2024 22:30,35.02405229,48.00677487,8.624517777,10.37391704,January,2024
Philadelphia,05-05-2024 00:11,2.772374738,54.9171186,5.85023194,14.90918728,May,2024
San Diego,10-04-2024 14:06,24.34326226,39.2258648,6.709570224,17.98773965,April,2024
Houston,17-02-2024 00:53,-7.860306018,86.48556866,8.986394321,28.41912864,February,2024
New York,14-03-2024 01:50,29.097631,30.21455665,9.123581741,2.793296509,March,2024
San Diego,23-03-2024 18:54,-8.872985666,46.82822604,1.157785202,16.25410178,March,2024
Chicago,07-05-2024 02:25,-6.803508318,78.42010666,2.300999768,1.810114955,May,2024
Houston,18-02-2024 18:14,-7.879472325,40.09495743,3.626718035,20.86854037,February,2024
San Diego,01-04-2024 22:51,34.5498684,66.12934427,5.31762339,24.01989345,April,2024
San Jose,13-03-2024 01:48,37.28669385,44.61944919,9.007839955,17.03233986,March,2024
Dallas,30-01-2024 19:09,-2.11353123,82.17435613,4.885658575,13.09232012,January,2024
Houston,18-05-2024 02:06,17.34988083,80.43863433,8.290048228,2.871698836,May,2024
New York,31-03-2024 13:32,-7.352619698,87.54599603,1.189601045,15.21476251,March,2024
Phoenix,25-02-2024 12:45,18.80504624,81.85148047,6.913751315,4.67873485,February,2024
Houston,21-04-2024 01:52,19.68549293,82.94866922,5.774151145,19.99614139,April,2024
Houston,23-04-2024 09:11,24.51812229,82.54921715,2.850389062,25.51235591,April,2024
San Diego,29-03-2024 17:43,12.26422206,69.55201576,4.097517309,9.919406572,March,2024
Phoenix,04-01-2024 06:09,6.0710866,50.33285582,8.747134148,9.034974229,January,2024
Chicago,21-03-2024 15:32,15.26808243,74.16794332,5.516983439,8.003171442,March,2024
San Antonio,19-04-2024 19:04,-8.652339725,73.1183708,7.973649396,8.695725061,April,2024
San Jose,19-04-2024 07:04,-1.467788737,70.94094186,8.590607396,9.848654352,April,2024
San Antonio,11-01-2024 23:21,-2.959775973,37.05691597,6.391214617,4.93895702,January,2024
Philadelphia,02-04-2024 18:18,5.41706409,85.83616698,3.465070857,17.88891059,April,2024
Philadelphia,11-04-2024 00:31,24.94709233,31.25746625,3.581744863,23.9158032,April,2024
San Jose,26-02-2024 00:18,1.208361043,71.88292014,1.177401151,2.463482409,February,2024
Phoenix,01-03-2024 04:15,34.99525292,34.40516006,3.633131144,27.46277372,March,2024
Los Angeles,19-01-2024 23:12,33.93413104,50.52625296,0.576293388,29.1587699,January,2024
San Jose,16-01-2024 11:56,31.86260068,30.72648054,1.255961573,13.98040729,January,2024
Dallas,14-05-2024 05:08,25.71123122,35.56271025,8.501818898,0.535257785,May,2024
San Antonio,09-03-2024 05:48,2.300760978,66.33837107,0.242822174,29.01487682,March,2024
San Diego,28-04-2024 16:06,-2.46823183,33.43191796,2.269414891,14.01076053,April,2024
San Jose,27-01-2024 10:00,21.19546705,85.17341499,9.57013439,29.60191268,January,2024
Dallas,20-01-2024 03:54,37.15893589,32.44155735,3.576276997,12.23192912,January,2024
Chicago,07-01-2024 17:31,-9.784589796,44.10687847,6.367690009,16.07271948,January,2024
Philadelphia,02-03-2024 03:44,-5.301830141,61.578415,1.621802468,3.27522897,March,2024
Chicago,15-03-2024 20:55,31.18964583,41.97724799,5.346776945,26.91683752,March,2024
Los Angeles,29-04-2024 01:01,22.39904934,59.83659597,8.042644258,26.99319305,April,2024
Los Angeles,18-01-2024 03:53,35.27936346,33.46189487,9.58921024,29.277352,January,2024
Dallas,20-02-2024 05:10,14.79636805,72.29826021,1.603131666,12.01376207,February,2024
San Jose,04-01-2024 19:40,8.854862047,76.03363794,4.96504291,24.82786708,January,2024
Philadelphia,06-03-2024 12:04,31.75032123,34.30120857,6.742610779,19.71266803,March,2024
San Jose,15-02-2024 18:13,21.75221406,57.65671729,0.378505215,7.811835898,February,2024
Los Angeles,05-01-2024 10:45,25.64720604,47.07082854,5.176517037,7.999784025,January,2024
San Antonio,11-02-2024 14:26,39.07451319,70.03957435,8.908406258,23.73734052,February,2024
San Jose,30-03-2024 05:28,3.988374245,80.92693176,0.497475372,17.21191286,March,2024
Philadelphia,23-01-2024 19:59,31.95737125,84.24910785,3.86754388,0.105437041,January,2024
Dallas,03-05-2024 10:37,29.57380572,61.76905826,8.050871582,27.54356324,May,2024
New York,29-02-2024 13:53,30.95196762,37.84091562,9.863332241,12.21263417,February,2024
San Diego,24-03-2024 17:41,15.41191314,82.06745508,3.721318333,18.32011318,March,2024
San Antonio,08-04-2024 15:20,-0.910138264,30.78707946,4.042770933,7.592817509,April,2024
Dallas,18-01-2024 12:32,4.751604263,59.87763357,4.073093016,14.86238056,January,2024
Phoenix,20-01-2024 22:46,-5.618442773,33.4818343,8.55462199,15.54519891,January,2024
San Jose,16-05-2024 16:27,14.33655075,77.46230705,6.826492404,19.81742252,May,2024
Phoenix,24-04-2024 00:40,29.31824122,57.22377824,7.742164441,15.86138224,April,2024
San Jose,22-01-2024 05:40,15.48235146,73.90908191,6.99261488,9.352885187,January,2024
San Diego,30-03-2024 22:38,-0.443962395,77.24050226,2.628120058,27.23698376,March,2024
Phoenix,26-01-2024 20:04,11.66550068,86.89169376,2.447565539,10.5872108,January,2024
Dallas,22-01-2024 12:59,4.206228378,83.75011698,3.672561178,11.18197825,January,2024
Philadelphia,03-01-2024 17:48,37.14790044,78.67836328,4.84522596,25.92531002,January,2024
Dallas,09-03-2024 21:04,32.22595285,38.99440109,4.984976827,21.99609031,March,2024
San Antonio,24-04-2024 12:27,33.69916249,41.9129407,8.105277024,29.78456453,April,2024
Dallas,28-04-2024 04:24,37.79614925,85.80747862,1.231651508,8.118816582,April,2024
San Jose,20-03-2024 02:42,32.34558952,81.33030849,6.516305243,17.23410933,March,2024
San Jose,19-04-2024 04:45,13.85221123,47.02516019,6.334336086,4.334520041,April,2024
Philadelphia,04-05-2024 23:51,-2.062169995,80.61635557,4.928462267,4.649017206,May,2024
Los Angeles,01-02-2024 06:38,28.33904927,81.27277416,2.925674546,3.180083555,February,2024
Los Angeles,08-04-2024 04:37,2.318993533,58.61808946,0.520418197,8.738953239,April,2024
San Diego,20-03-2024 19:30,-2.547118477,64.38478184,9.948730854,14.79896133,March,2024
San Antonio,04-02-2024 01:23,25.78616922,79.72017825,3.553100539,0.182564473,February,2024
San Antonio,02-04-2024 23:42,25.68932666,60.41253576,2.899808339,20.78205216,April,2024
Philadelphia,16-03-2024 20:20,6.53747678,38.33987654,3.258442847,29.84347931,March,2024
Los Angeles,14-02-2024 05:38,26.66319601,31.58930995,3.310768059,21.61135386,February,2024
Los Angeles,22-02-2024 07:12,14.59761642,63.21168222,2.559616489,11.09383412,February,2024
Dallas,21-03-2024 11:11,32.01139588,71.73844804,8.666041364,25.28724331,March,2024
New York,01-03-2024 02:58,-4.576616767,83.97906386,0.087257801,27.96481971,March,2024
Los Angeles,25-04-2024 10:32,35.36032145,58.22076975,6.091108775,13.98189262,April,2024
Phoenix,05-03-2024 22:30,38.43565246,46.8300932,1.015642635,14.59017004,March,2024
Dallas,03-01-2024 02:51,-7.062771681,88.9716699,1.308321839,25.79785513,January,2024
Philadelphia,07-05-2024 17:33,1.469119731,55.51270205,7.524911403,12.88416731,May,2024
Philadelphia,14-04-2024 03:28,31.90597376,83.50965128,9.167284747,15.32920081,April,2024
San Jose,14-05-2024 00:37,5.349817029,70.25319087,6.084992893,29.19415087,May,2024
Dallas,26-03-2024 05:47,-2.800407095,36.07799628,1.875651519,11.89417577,March,2024
Phoenix,04-02-2024 18:57,-5.805656297,39.5089498,12.49445788,0.72347995,February,2024
San Diego,06-01-2024 09:31,24.18800952,71.8984719,9.821708163,13.00164021,January,2024
Phoenix,12-02-2024 16:42,36.70544653,58.52270866,12.23280386,6.313781749,February,2024
Philadelphia,18-03-2024 12:36,4.794382854,62.97680356,4.23414248,7.461504916,March,2024
San Antonio,13-02-2024 09:33,-1.629561005,61.11116308,1.064629093,20.06290747,February,2024
Chicago,11-03-2024 23:06,3.159190979,34.28569949,7.095892979,18.38289985,March,2024
Phoenix,03-04-2024 06:24,24.61651536,85.24925587,5.525709113,0.861959466,April,2024
Phoenix,02-04-2024 22:21,12.87913108,36.53363434,4.945687975,21.01104235,April,2024
Phoenix,25-01-2024 09:01,37.12954264,86.80106601,4.166362726,29.22311181,January,2024
Houston,08-01-2024 22:18,-4.708837216,80.12131179,8.87021229,7.387355109,January,2024
San Antonio,03-03-2024 14:48,3.884498614,52.84176524,6.161730056,8.685387021,March,2024
San Jose,24-03-2024 06:01,-2.203721409,83.48525774,5.642471436,14.95310459,March,2024
Dallas,12-05-2024 22:02,5.753246048,39.01984108,0.593411823,18.79401722,May,2024
San Antonio,29-04-2024 21:48,9.192117303,54.8474661,7.629028042,27.36149005,April,2024
San Jose,23-04-2024 18:50,16.45511899,48.48012466,7.947178578,29.56282612,April,2024
Dallas,17-03-2024 18:32,35.62741786,33.49665387,6.284979187,23.75110153,March,2024
Philadelphia,01-05-2024 08:17,17.84253757,57.88462755,6.866083836,22.72497061,May,2024
San Diego,13-02-2024 02:08,17.33418534,83.70815587,2.982706913,4.16621355,February,2024
Los Angeles,04-02-2024 03:27,-7.389621573,47.43163377,6.097033947,0.319464797,February,2024
New York,27-02-2024 02:11,12.78245277,35.08255265,1.552265409,26.49597687,February,2024
Philadelphia,13-01-2024 06:20,36.6247795,56.62023449,7.368316332,16.87290755,January,2024
San Diego,01-01-2024 06:55,11.41931459,43.27424596,7.867888986,2.409305062,January,2024
San Antonio,26-02-2024 15:08,11.2313798,65.81017601,0.819186794,18.05271149,February,2024
New York,01-03-2024 15:17,18.87049897,89.95808477,2.456563015,1.435986321,March,2024
San Jose,13-02-2024 13:10,16.98648223,67.55656429,7.350574349,5.325253514,February,2024
San Jose,15-03-2024 13:30,22.07094066,51.67830919,1.167608217,1.932985981,March,2024
New York,20-02-2024 09:16,27.51281547,35.8669688,9.708017966,7.61439638,February,2024
Chicago,12-04-2024 08:31,37.10860207,67.6721369,2.441305383,5.392355361,April,2024
San Antonio,10-04-2024 21:56,36.84475017,68.28930325,0.438715634,20.12418147,April,2024
San Antonio,27-04-2024 15:40,-6.84672906,36.4410544,6.934740925,4.608860806,April,2024
Houston,09-03-2024 21:57,32.280896,49.4794509,0.403876551,3.278910603,March,2024
Dallas,18-02-2024 08:57,-2.241222681,81.38471215,4.984642636,4.566523772,February,2024
Chicago,29-04-2024 09:50,14.7110169,77.71040635,1.264067963,16.60969933,April,2024
San Diego,04-02-2024 17:25,26.20852441,77.90134992,0.620040892,10.25401814,February,2024
San Jose,11-03-2024 05:23,30.58857719,82.2278173,1.577456405,23.81159767,March,2024
Houston,28-03-2024 00:19,18.62052525,74.92406955,2.5324808,28.05911579,March,2024
Dallas,18-05-2024 13:02,20.80506179,50.82618133,3.630672034,6.689298862,May,2024
San Diego,03-02-2024 00:16,5.583707235,77.28480266,6.386233839,10.61858692,February,2024
San Antonio,25-03-2024 02:45,-7.780269842,39.74147078,7.647741318,29.14514494,March,2024
Chicago,04-05-2024 20:50,37.54024471,54.91793456,6.768580115,23.4314221,May,2024
Houston,21-01-2024 05:10,28.96141774,89.63855754,1.764242548,3.080800981,January,2024
Dallas,13-01-2024 02:22,6.179072341,38.34478851,1.609734868,27.48474436,January,2024
Los Angeles,19-01-2024 04:13,35.43487739,34.53647155,4.843458805,9.123691921,January,2024
Philadelphia,12-04-2024 14:03,-2.104775231,44.48022534,4.675593826,18.12729912,April,2024
San Diego,18-01-2024 14:37,4.792664279,53.69165618,8.007251454,10.97951662,January,2024
Phoenix,19-03-2024 10:00,7.043405625,56.45359708,7.305882845,11.09157503,March,2024
Chicago,15-05-2024 09:04,4.579133986,46.88308215,3.148193947,26.54725756,May,2024
Dallas,07-02-2024 13:46,37.26626697,59.66409747,1.884862988,11.10662201,February,2024
Phoenix,12-03-2024 14:16,-9.946566046,47.7329104,6.370226206,21.09559065,March,2024
San Antonio,08-03-2024 19:11,22.24906026,46.77251149,0.966706257,7.708043736,March,2024
Philadelphia,11-05-2024 15:07,14.09271494,67.60700716,8.880938447,18.66680143,May,2024
Phoenix,13-01-2024 10:06,6.94508115,61.89651064,14.47393899,4.059094209,January,2024
New York,01-05-2024 06:52,39.26007202,58.16439342,8.185659951,21.570523,May,2024
Los Angeles,05-01-2024 21:13,25.33453406,66.33799893,4.078590311,23.88522417,January,2024
New York,18-02-2024 21:59,-7.386585511,87.42861017,0.34940284,4.055389338,February,2024
San Antonio,12-02-2024 20:39,14.38328795,52.76220351,3.659019969,1.614283571,February,2024
San Jose,01-01-2024 10:37,34.67410515,51.26646274,4.015347259,10.14212295,January,2024
San Diego,26-04-2024 00:37,-3.796553994,49.39732328,2.676393183,25.51641547,April,2024
Houston,01-02-2024 17:56,14.09270257,55.67972641,8.823764304,21.73513959,February,2024
San Antonio,05-01-2024 12:12,18.35315446,78.19954202,4.034824015,6.69291736,January,2024
San Antonio,01-01-2024 06:27,-3.729124409,88.85752075,5.232469002,22.88724178,January,2024
Houston,26-02-2024 03:26,3.666798606,30.2785009,5.072424478,23.1824255,February,2024
Houston,20-03-2024 02:44,11.97814321,52.88855164,7.147281691,8.107776233,March,2024
Chicago,13-01-2024 14:01,34.02308794,68.77827796,0.62015986,17.15126815,January,2024
Philadelphia,21-01-2024 19:24,5.978197777,41.10399293,1.777529069,2.038963255,January,2024
Phoenix,07-04-2024 05:31,8.844709184,79.1927442,1.215317126,16.71662128,April,2024
San Diego,25-02-2024 06:22,-1.220580308,74.2001524,5.085950552,8.584640134,February,2024
Chicago,17-04-2024 20:28,24.56969663,68.53962719,6.09228678,8.520350195,April,2024
Los Angeles,27-04-2024 12:02,8.216874497,46.29407457,4.38761527,6.053695565,April,2024
Houston,29-02-2024 12:25,15.12927532,59.9692578,3.525951186,4.624532737,February,2024
Los Angeles,08-04-2024 18:11,33.2049007,51.7835858,8.435618347,14.69308885,April,2024
Philadelphia,15-04-2024 06:41,33.76579923,82.1933167,9.767508498,16.9028263,April,2024
